   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 zipfile.py:24(LargeZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:262(ZipInfo)
      109    0.000    0.000    0.000    0.000 zipfile.py:287(__init__)
        1    0.001    0.001    0.002    0.002 zipfile.py:3(<module>)
      109    0.000    0.000    0.000    0.000 zipfile.py:377(_decodeFilename)
      109    0.000    0.000    0.000    0.000 zipfile.py:383(_decodeExtra)
        1    0.000    0.000    0.000    0.000 zipfile.py:420(_ZipDecrypter)
        1    0.000    0.000    0.000    0.000 zipfile.py:433(_GenerateCRCTable)
        1    0.000    0.000    0.000    0.000 zipfile.py:501(ZipExtFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:705(ZipFile)
        2    0.000    0.000    0.001    0.000 zipfile.py:722(__init__)
        2    0.000    0.000    0.000    0.000 zipfile.py:793(__enter__)
        2    0.000    0.000    0.000    0.000 zipfile.py:796(__exit__)
        2    0.001    0.000    0.001    0.000 zipfile.py:799(_RealGetContents)
        2    0.000    0.000    0.000    0.000 zipfile.py:868(namelist)
      109    0.000    0.000    0.000    0.000 zipfile.py:900(getinfo)
        1    0.000    0.000    0.000    0.000 zippath.py:197(ZipArchive)
        1    0.000    0.000    0.000    0.000 zippath.py:39(ZipPath)
        1    0.000    0.000    0.000    0.000 zippath.py:9(<module>)
       46    0.003    0.000    0.003    0.000 {PIL._imaging.crc32}
        1    0.002    0.002    0.002    0.002 {PIL._imaging.new}
        1    0.000    0.000    0.000    0.000 {PIL._imaging.zip_decoder}
        1    0.000    0.000    0.000    0.000 {PIL._imaging.zip_encoder}
       12    0.001    0.000    0.008    0.001 {__import__}
        3    0.000    0.000    0.000    0.000 {_codecs.utf_8_decode}
       12    0.000    0.000    0.000    0.000 {_ctypes.POINTER}
        3    0.000    0.000    0.000    0.000 {_ctypes.dlopen}
        1    0.000    0.000    0.000    0.000 {_ctypes.set_conversion_mode}
       38    0.000    0.000    0.000    0.000 {_ctypes.sizeof}
        3    0.000    0.000    0.000    0.000 {_functools.reduce}
        2    0.000    0.000    0.000    0.000 {_hashlib.new}
        3    0.000    0.000    0.000    0.000 {_hashlib.openssl_md5}
        2    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha224}
        2    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha384}
        2    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha512}
       28    0.000    0.000    0.000    0.000 {_heapq.heappop}
       58    0.000    0.000    0.000    0.000 {_heapq.heappush}
      210    0.000    0.000    0.000    0.000 {_scandir.scandir_helper}
        1    0.000    0.000    0.000    0.000 {_socket.htons}
        1    0.000    0.000    0.000    0.000 {_socket.inet_pton}
      113    0.000    0.000    0.000    0.000 {_sre.compile}
      701    0.000    0.000    0.000    0.000 {_sre.getlower}
       26    0.000    0.000    0.000    0.000 {_struct.calcsize}
      113    0.000    0.000    0.000    0.000 {_struct.unpack}
        1    0.000    0.000    0.000    0.000 {_warnings.warn}
       69    0.000    0.000    0.000    0.000 {abs}
       62    0.000    0.000    0.000    0.000 {all}
        1    0.000    0.000    0.000    0.000 {binascii.hexlify}
        1    0.000    0.000    0.000    0.000 {built-in method ParseFile}
     2458    0.002    0.000    0.002    0.000 {built-in method __new__ of type object at 0x10622b598}
        7    0.000    0.000    0.000    0.000 {built-in method fromkeys}
       33    0.000    0.000    0.000    0.000 {built-in method fromtimestamp}
       66    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        2    0.000    0.000    0.000    0.000 {cPickle.dumps}
        5    0.000    0.000    0.000    0.000 {cStringIO.StringIO}
      401    0.000    0.000    0.000    0.000 {callable}
     2279    0.000    0.000    0.000    0.000 {chr}
        4    0.004    0.001    0.004    0.001 {compile}
        4    0.000    0.000    0.000    0.000 {dir}
        1    0.000    0.000    0.000    0.000 {eval}
       34    0.000    0.000    0.000    0.000 {fcntl.fcntl}
      407    0.000    0.000    0.000    0.000 {filter}
        6    0.000    0.000    0.000    0.000 {function changed at 0x106d2ac80}
        1    0.000    0.000    0.000    0.000 {function seed at 0x1064de5f0}
        1    0.000    0.000    0.000    0.000 {gc.disable}
        1    0.000    0.000    0.000    0.000 {gc.enable}
        1    0.000    0.000    0.000    0.000 {gc.isenabled}
    36115    0.009    0.000    0.009    0.000 {getattr}
       52    0.000    0.000    0.000    0.000 {globals}
      505    0.000    0.000    0.000    0.000 {hasattr}
     3397    0.000    0.000    0.000    0.000 {hash}
     5597    0.000    0.000    0.000    0.000 {id}
      131    0.000    0.000    0.000    0.000 {imp.acquire_lock}
       83    0.001    0.000    0.001    0.000 {imp.find_module}
      131    0.000    0.000    0.000    0.000 {imp.release_lock}
     1890    0.000    0.000    0.000    0.000 {intern}
    58125    0.012    0.000    0.012    0.000 {isinstance}
  508/471    0.000    0.000    0.001    0.000 {issubclass}
      579    0.000    0.000    0.000    0.000 {iter}
42264/41602    0.004    0.000    0.004    0.000 {len}
       17    0.000    0.000    0.000    0.000 {locals}
       95    0.000    0.000    0.028    0.000 {map}
        4    0.000    0.000    0.000    0.000 {math.ceil}
        1    0.000    0.000    0.000    0.000 {math.exp}
        3    0.000    0.000    0.000    0.000 {math.log}
        1    0.000    0.000    0.000    0.000 {math.sqrt}
     1135    0.000    0.000    0.000    0.000 {max}
        1    0.000    0.000    0.000    0.000 {method '__adapt__' of '_zope_interface_coptimizations.InterfaceBase' objects}
       75    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
      414    0.001    0.000    0.001    0.000 {method '__reduce_ex__' of 'object' objects}
       32    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       17    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        3    0.000    0.000    0.000    0.000 {method 'accept' of '_socket.socket' objects}
      885    0.035    0.000    0.035    0.000 {method 'acquire' of 'thread.lock' objects}
      597    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
      294    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
    56528    0.008    0.000    0.008    0.000 {method 'append' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'bind' of '_socket.socket' objects}
      170    0.000    0.000    0.000    0.000 {method 'capitalize' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'cleanup' of 'ImagingDecoder' objects}
        1    0.000    0.000    0.000    0.000 {method 'cleanup' of 'ImagingEncoder' objects}
      449    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
       26    0.000    0.000    0.000    0.000 {method 'close' of '_io.BytesIO' objects}
       18    0.000    0.000    0.000    0.000 {method 'close' of 'file' objects}
      181    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'copy' of 'dictproxy' objects}
        1    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
     2672    0.001    0.000    0.001    0.000 {method 'count' of 'unicode' objects}
       60    0.068    0.001    0.068    0.001 {method 'decode' of 'ImagingDecoder' objects}
      346    0.001    0.000    0.001    0.000 {method 'decode' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
      262    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
       18    1.033    0.057    1.033    0.057 {method 'encode' of 'ImagingEncoder' objects}
        2    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       95    0.000    0.000    0.000    0.000 {method 'encode' of 'unicode' objects}
     2437    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
    16137    0.003    0.000    0.003    0.000 {method 'endswith' of 'str' objects}
     1144    0.000    0.000    0.004    0.000 {method 'extend' of 'collections.deque' objects}
      474    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      356    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        9    0.000    0.000    0.000    0.000 {method 'fileno' of 'file' objects}
      353    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'find_module' of 'imp.NullImporter' objects}
        4    0.000    0.000    0.000    0.000 {method 'find_module' of 'zipimport.zipimporter' objects}
        1    0.000    0.000    0.000    0.000 {method 'findall' of '_sre.SRE_Pattern' objects}
       35    0.000    0.000    0.000    0.000 {method 'flush' of 'file' objects}
      297    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'from_param' of '_ctypes.PyCSimpleType' objects}
    11814    0.002    0.000    0.002    0.000 {method 'get' of 'dict' objects}
       64    0.000    0.000    0.000    0.000 {method 'get' of 'dictproxy' objects}
       27    0.000    0.000    0.000    0.000 {method 'getsockname' of '_socket.socket' objects}
        3    0.000    0.000    0.000    0.000 {method 'getvalue' of 'cStringIO.StringO' objects}
     6245    0.001    0.000    0.001    0.000 {method 'group' of '_sre.SRE_Match' objects}
      570    0.001    0.000    0.001    0.000 {method 'groupdict' of '_sre.SRE_Match' objects}
      166    0.000    0.000    0.000    0.000 {method 'has_key' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {method 'hexdigest' of '_hashlib.HASH' objects}
      132    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        4    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
       20    0.000    0.000    0.000    0.000 {method 'isOrExtends' of '_interface_coptimizations.SpecificationBase' objects}
      390    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
     1221    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
      108    0.000    0.000    0.000    0.000 {method 'isspace' of 'str' objects}
       24    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
      724    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
     1413    0.000    0.000    0.000    0.000 {method 'iteritems' of 'dict' objects}
4872/4846    0.002    0.000    0.003    0.000 {method 'join' of 'str' objects}
  322/296    0.002    0.000    0.048    0.000 {method 'join' of 'unicode' objects}
      915    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'listen' of '_socket.socket' objects}
        3    0.000    0.000    0.000    0.000 {method 'lookup1' of '_zope_interface_coptimizations.LookupBase' objects}
     8907    0.002    0.000    0.002    0.000 {method 'lower' of 'str' objects}
       53    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
     8736    0.013    0.000    0.013    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
     8781    0.001    0.000    0.001    0.000 {method 'partition' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'pixel_access' of 'ImagingCore' objects}
     2417    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
     2035    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
     1162    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
       30    0.000    0.000    0.002    0.000 {method 'providedBy' of '_interface_coptimizations.SpecificationBase' objects}
        1    0.000    0.000    0.000    0.000 {method 'random' of '_random.Random' objects}
      436    0.000    0.000    0.000    0.000 {method 'read' of 'cStringIO.StringI' objects}
      234    0.053    0.000    0.053    0.000 {method 'read' of 'file' objects}
     1739    0.001    0.000    0.001    0.000 {method 'readline' of 'file' objects}
       26    0.000    0.000    0.000    0.000 {method 'recv' of '_socket.socket' objects}
      817    0.001    0.000    0.001    0.000 {method 'release' of 'thread.lock' objects}
       29    0.000    0.000    0.000    0.000 {method 'remove' of 'collections.deque' objects}
      465    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       35    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
     6335    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
      146    0.000    0.000    0.000    0.000 {method 'replace' of 'unicode' objects}
        1    0.078    0.078    0.078    0.078 {method 'resize' of 'ImagingCore' objects}
     1727    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
     6432    0.002    0.000    0.002    0.000 {method 'rfind' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
     1111    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
      335    0.001    0.000    0.001    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
       26    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BytesIO' objects}
       11    0.000    0.000    0.000    0.000 {method 'seek' of 'file' objects}
       45    0.002    0.000    0.002    0.000 {method 'send' of '_socket.socket' objects}
        3    0.000    0.000    0.000    0.000 {method 'setblocking' of '_socket.socket' objects}
     2026    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'setimage' of 'ImagingDecoder' objects}
        1    0.000    0.000    0.000    0.000 {method 'setimage' of 'ImagingEncoder' objects}
        1    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
        8    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        3    0.000    0.000    0.000    0.000 {method 'shutdown' of '_socket.socket' objects}
        3    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
      821    0.004    0.000    0.004    0.000 {method 'split' of '_sre.SRE_Pattern' objects}
     7990    0.004    0.000    0.004    0.000 {method 'split' of 'str' objects}
       10    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'splitlines' of 'unicode' objects}
